case,929691,48,22,2,a,colR
solution,929691,8,0,8,R' U L' U' B2 R2 D L
case,929693,48,12,2,c,
solution,929693,9,0,8,D R' U L B2 R D' B2 R
case,929694,48,22,2,b,
solution,929694,8,0,8,R' U L' U F2 L2 D R
case,929699,48,22,2,b,
solution,929699,8,0,8,L' U' D' R' B2 R2 D L
case,929700,48,32,2,c,
solution,929700,8,0,8,R' U L B2 R D' B2 R
case,929702,48,22,2,a,allF
solution,929702,9,0,8,U2 L' U R' U' F2 L2 D R
case,929722,48,12,1,c,
solution,929722,9,0,8,D' R U L2 D2 R U' D2 L
case,929724,48,32,1,c,
solution,929724,9,0,8,U' L U F2 R L B2 D R
case,929725,48,12,1,c,
solution,929725,9,0,8,U2 L U' B2 R' D R2 F2 L
case,929728,48,22,1,b,
solution,929728,9,0,8,D R U' F2 L' D R2 F2 R
case,929732,48,32,1,c,
solution,929732,9,0,8,U R U B2 R L F2 D L
case,929734,48,22,1,b,
solution,929734,8,0,8,R U L2 D2 R U' D2 L
case,929736,48,22,1,b,
solution,929736,9,0,8,U2 L U R2 D2 L U' D2 R
case,929737,48,02,1,b,
solution,929737,9,0,9,L' U B2 U2 L B2 L2 D' R
case,929738,48,12,1,c,
solution,929738,8,0,8,R U' F2 L' D R2 F2 R
case,929740,48,02,1,b,
solution,929740,9,0,9,L U L2 U R' L' U' D2 R
case,929741,48,12,1,c,
solution,929741,9,0,8,D R U L2 D2 R U' D2 L
case,929742,48,22,1,b,
solution,929742,9,0,8,D' R U' F2 L' D R2 F2 R
case,929746,48,12,2,c,
solution,929746,8,0,7,D L F2 D R' U' D2 L
case,929750,48,22,2,d,
solution,929750,9,0,9,R F2 U' F2 D L B2 U' R
case,929752,48,12,2,c,
solution,929752,7,0,7,R B2 D L' U' D2 R
case,929762,48,12,2,c,
solution,929762,7,0,7,L F2 D R' U' D2 L
case,929764,48,02,2,a,colU
solution,929764,9,0,8,U R L D F2 L U' D' L
case,929768,48,12,2,c,
solution,929768,8,0,7,D R B2 D L' U' D2 R
case,929772,48,32,2,c,
solution,929772,8,0,8,L' D2 F2 R' D F2 U R
case,929773,48,12,2,c,
solution,929773,9,0,6,U2 B2 D' R' D R2 L2 U L
case,929774,48,22,2,d,
solution,929774,8,0,8,L' D F2 R' D F2 U R
case,929776,48,12,2,c,
solution,929776,9,0,8,D L' D2 F2 R' D F2 U R
case,929777,48,22,2,d,
solution,929777,9,0,8,U R D2 L U' F2 R2 D2 L
case,929778,48,32,2,c,
solution,929778,8,0,8,R U' R U2 R U' D2 L
case,929780,48,32,2,c,
solution,929780,8,0,8,L' D2 R' F2 U L2 D R
case,929782,48,22,2,a,colU
solution,929782,8,0,8,L' D2 R' U F2 R2 U2 R
case,929786,48,32,2,c,
solution,929786,8,0,8,R U' L F2 L' U2 D' L
case,929789,48,12,2,c,
solution,929789,9,0,8,D R U' L F2 L' U2 D' L
case,929790,48,22,2,a,colU
solution,929790,8,0,8,L' U D2 F2 R' B2 D' L
case,929792,48,12,2,c,
solution,929792,8,0,6,F2 D' L' D R2 L2 U R
case,929800,48,22,2,b,
solution,929800,9,0,8,U L U' R U B2 L2 D' R
case,929804,48,32,2,c,
solution,929804,8,0,8,R F2 B2 R2 D R B2 L
case,929806,48,22,2,a,allR
solution,929806,9,0,8,U R U D L B2 L2 D' R
case,929816,48,22,2,a,colF
solution,929816,8,0,8,R U' F2 R2 L' F2 U' R
case,929818,48,12,2,c,
solution,929818,9,0,8,D R F2 B2 R2 D R B2 L
case,929822,48,22,2,b,
solution,929822,9,0,8,U' R U' L U F2 R2 D' L
case,929852,48,32,3,c,
solution,929852,8,0,7,U2 L F2 B2 D R U2 L
case,929854,48,22,3,b,
solution,929854,8,0,7,D' R F2 B2 D R B2 L
case,929858,48,32,3,c,
solution,929858,7,0,7,R F2 B2 D L U2 R
solution,929858,7,0,7,R F2 B2 D R B2 L
case,929870,48,22,3,b,
solution,929870,8,0,7,D R F2 B2 D R B2 L
case,929880,48,22,2,b,
solution,929880,9,0,9,R' F2 D' L U2 R U' D2 R
case,929881,48,02,2,b,
solution,929881,9,0,8,U R U L' D' R2 F2 U R
case,929882,48,12,2,c,
solution,929882,9,0,8,U R F2 D L F2 U' D2 L
case,929884,48,02,2,a,allR
solution,929884,9,0,8,U R U' R2 U' R' U D2 L
case,929885,48,12,2,c,
solution,929885,9,0,8,U L' U' D R L2 F2 U' L
case,929886,48,22,2,a,allR
solution,929886,9,0,8,U R B2 U2 D R' U' B2 L
case,929888,48,22,2,a,colF
solution,929888,9,0,8,U L' B2 U2 D' L U B2 R
case,929890,48,12,2,c,
solution,929890,9,0,8,U R U D2 R2 L' U F2 R
case,929894,48,22,2,b,
solution,929894,9,0,9,R B2 D L' U2 R' U D2 R
case,929897,48,02,2,a,colF
solution,929897,9,0,8,U L' U L2 U L U' D2 R
case,929898,48,12,2,c,
solution,929898,9,0,8,U L' F2 D' R' F2 U D2 R
case,929900,48,02,2,b,
solution,929900,9,0,8,U' R' U' L D R2 B2 U' R
case,929906,48,12,3,c,
solution,929906,8,0,7,U L B2 D R U F2 L
case,929908,48,02,3,b,
solution,929908,9,0,7,U D L B2 D R U F2 L
case,929912,48,12,3,c,
solution,929912,8,0,7,U' R F2 D L U B2 R
case,929924,48,02,3,b,
solution,929924,9,0,7,U D' L B2 D R U F2 L
case,929933,48,12,3,c,
solution,929933,8,0,8,L' B2 D L' U' B2 D' R
case,929934,48,22,3,b,
solution,929934,8,0,7,U' R' F2 B2 D' R' F2 L
case,929936,48,12,3,c,
solution,929936,9,0,7,U D' L' F2 B2 D' R' U2 L
case,929942,48,22,3,b,
solution,929942,8,0,7,U L' F2 B2 D' R' U2 L
case,929964,48,32,1,c,
solution,929964,9,0,8,U R' U' L2 D2 R' U D2 L
case,929965,48,12,1,c,
solution,929965,9,0,8,D R' U' F2 R' L' B2 D' L
case,929967,48,32,1,c,
solution,929967,9,0,8,F2 R U' F2 L U D' F2 L
case,929970,48,42,1,b,
solution,929970,8,0,8,R' U' F2 R' L' B2 D' L
case,929971,48,22,1,b,
solution,929971,9,0,8,U R' U B2 L D' R2 B2 R
case,929972,48,32,1,c,
solution,929972,9,0,9,R' U D' B2 R2 L B2 U R
case,929974,48,22,1,b,
solution,929974,9,0,8,F2 R D L2 F2 U R' U2 L
case,929975,48,32,1,c,
solution,929975,9,0,8,U' L' U' R2 D2 L' U D2 R
case,929976,48,42,1,b,
solution,929976,9,0,8,U2 L' U' B2 R' L' F2 D' R
case,929979,48,22,1,b,
solution,929979,10,0,8,U D' R' U' L2 D2 R' U D2 L
case,929981,48,12,1,c,
solution,929981,9,0,8,D' R' U' F2 R' L' B2 D' L
case,929982,48,22,1,b,
solution,929982,9,0,8,U' L' U F2 R D' R2 B2 L
case,929988,48,32,2,c,
solution,929988,8,0,8,L U' R B2 R' U2 D' R
case,929989,48,12,2,c,
solution,929989,8,0,6,B2 D' R' D R2 L2 U L
case,929990,48,22,2,d,
solution,929990,9,0,8,U L D2 R U' B2 R2 U2 R
case,929992,48,12,2,c,
solution,929992,9,0,8,D L U' R B2 R' U2 D' R
case,929993,48,22,2,d,
solution,929993,8,0,8,R' D B2 L' D B2 U L
case,929994,48,32,2,c,
solution,929994,8,0,8,R' D2 L' F2 D L2 U R
case,929996,48,32,2,c,
solution,929996,8,0,8,L U' R B2 R U2 D' R
case,929998,48,22,2,a,colU
solution,929998,8,0,8,R' U D2 B2 L' F2 D' R
case,930002,48,32,2,c,
solution,930002,8,0,8,R' D2 B2 L' D B2 U L
case,930005,48,12,2,c,
solution,930005,9,0,8,D R' D2 B2 L' D B2 U L
case,930006,48,22,2,a,colU
solution,930006,8,0,8,R' D2 L' U B2 R2 D2 L
case,930008,48,12,2,c,
solution,930008,9,0,6,U2 F2 D' L' D R2 L2 U R
case,930015,48,32,2,c,
solution,930015,9,0,7,U D L' B2 D' R U D2 L
case,930017,48,22,2,d,
solution,930017,8,0,8,R' L' D F2 R U D R
case,930018,48,32,2,c,
solution,930018,8,0,7,U R' F2 D' L U D2 R
case,930023,48,32,2,c,
solution,930023,8,0,7,U L' B2 D' R U D2 L
case,930024,48,42,2,a,colU
solution,930024,9,0,8,D R' L' D F2 R U D R
case,930026,48,32,2,c,
solution,930026,9,0,7,U D R' F2 D' L U D2 R
case,930042,48,42,2,b,
solution,930042,9,0,8,D R U R' L' B2 U2 D L
case,930043,48,22,2,b,
solution,930043,9,0,8,D L U' D' R L F2 U' L
case,930044,48,32,2,c,
solution,930044,8,0,7,U L U F2 L' D F2 R
case,930046,48,22,2,a,allR
solution,930046,9,0,8,U2 R U' D L B2 R2 U' R
case,930047,48,32,2,c,
solution,930047,8,0,7,U' R U B2 R' D B2 L
case,930048,48,42,2,a,allR
solution,930048,9,0,8,U2 R U' D' R L B2 U' R
case,930050,48,42,2,a,colF
solution,930050,8,0,8,L U' D' R L F2 U' L
case,930052,48,32,2,c,
solution,930052,8,0,7,U' L' U' B2 L D' B2 R
case,930056,48,42,2,b,
solution,930056,9,0,8,D' R U R' L' B2 U2 D L
case,930059,48,22,2,a,colF
solution,930059,8,0,8,R U R' L' B2 U2 D L
case,930060,48,32,2,c,
solution,930060,8,0,7,U R' U' F2 R D' F2 L
case,930062,48,22,2,b,
solution,930062,9,0,8,D' L U' D' R L F2 U' L
case,930068,48,32,3,c,
solution,930068,8,0,8,L U R2 L U R' F2 L
case,930070,48,22,3,b,
solution,930070,8,0,8,R' B2 L U' L2 D' F2 R
case,930074,48,32,3,c,
solution,930074,8,0,8,R B2 D L U' R2 U' R
case,930086,48,22,3,b,
solution,930086,8,0,8,L' D L' U' R2 L' U R
case,930095,48,32,3,c,
solution,930095,8,0,7,D' R' B2 D' L' U' F2 R
case,930096,48,42,3,b,
solution,930096,7,0,7,R' B2 D' L' U' F2 R
case,930098,48,32,3,c,
solution,930098,8,0,7,D R' B2 D' L' U' F2 R
case,930104,48,42,3,b,
solution,930104,8,0,7,U2 L' F2 D' R' U' B2 L
case,930123,48,22,2,b,
solution,930123,9,0,8,U R' U L' U' B2 R2 D L
case,930125,48,12,2,c,
solution,930125,9,0,8,D R' F2 B2 R2 D' R' F2 L
case,930126,48,22,2,a,allR
solution,930126,9,0,8,U R' U L' U F2 L2 D R
case,930131,48,22,2,a,colF
solution,930131,8,0,8,R' U B2 R2 L B2 U R
case,930132,48,32,2,c,
solution,930132,8,0,8,R' F2 B2 R2 D' R' F2 L
case,930134,48,22,2,b,
solution,930134,9,0,8,U' L' U R' U' F2 L2 D R
case,930149,48,12,3,c,
solution,930149,8,0,6,B2 U2 R' D R' L U R
case,930150,48,22,3,b,
solution,930150,8,0,8,R' U2 D' R2 U' R D2 L
case,930152,48,12,3,c,
solution,930152,8,0,8,R' B2 U2 D' R' U' D2 L
case,930158,48,22,3,b,
solution,930158,8,0,8,L' D L' U F2 L D R
case,930208,48,22,1,b,
solution,930208,10,0,8,U D' R U L2 D2 R U' D2 L
case,930210,48,42,1,b,
solution,930210,8,0,8,L U F2 R L B2 D R
case,930211,48,22,1,b,
solution,930211,9,0,8,U' L U' B2 R' D R2 F2 L
case,930214,48,32,1,c,
solution,930214,9,0,8,F2 R U' L' D L2 U' B2 R
case,930218,48,42,1,b,
solution,930218,9,0,8,U2 R U B2 R L F2 D L
case,930220,48,32,1,c,
solution,930220,9,0,8,U R U L2 D2 R U' D2 L
case,930222,48,32,1,c,
solution,930222,9,0,8,U' L U R2 D2 L U' D2 R
case,930223,48,12,1,c,
solution,930223,9,0,8,D' L U F2 R L B2 D R
case,930224,48,22,1,b,
solution,930224,9,0,8,U R U' F2 L' D R2 F2 R
case,930226,48,12,1,c,
solution,930226,9,0,8,D L U F2 R L B2 D R
case,930227,48,22,1,b,
solution,930227,9,0,8,F2 R D2 L' U' R2 D B2 L
case,930228,48,32,1,c,
solution,930228,9,0,9,R F2 D' F2 U' R L U' R
case,930232,48,22,2,b,
solution,930232,9,0,8,U' L U' R U B2 L2 D' R
case,930236,48,32,2,c,
solution,930236,8,0,8,L F2 B2 L2 D R U2 L
case,930238,48,22,2,a,colF
solution,930238,8,0,8,L U' B2 R' L2 B2 U' L
case,930248,48,22,2,a,allR
solution,930248,9,0,8,U L U D R F2 R2 D' L
case,930250,48,12,2,c,
solution,930250,9,0,8,D L F2 B2 L2 D R U2 L
case,930254,48,22,2,b,
solution,930254,9,0,8,U R U' L U F2 R2 D' L
case,930258,48,42,2,b,
solution,930258,9,0,8,D' R U' D L B2 R2 U' R
case,930259,48,22,2,b,
solution,930259,9,0,8,D' R U' D' R L B2 U' R
case,930260,48,32,2,c,
solution,930260,8,0,7,U' L U F2 L' D F2 R
case,930262,48,22,2,a,colF
solution,930262,8,0,8,R U' D L B2 R2 U' R
case,930263,48,32,2,c,
solution,930263,8,0,7,U R U B2 R' D B2 L
case,930264,48,42,2,a,colF
solution,930264,8,0,8,R U' D' R L B2 U' R
case,930266,48,42,2,a,allR
solution,930266,9,0,8,U2 L U' D' R L F2 U' L
case,930268,48,32,2,c,
solution,930268,8,0,7,U L' U' B2 L D' B2 R
case,930272,48,42,2,b,
solution,930272,9,0,8,D R U' D L B2 R2 U' R
case,930275,48,22,2,a,allR
solution,930275,9,0,8,U2 R U R' L' B2 U2 D L
case,930276,48,32,2,c,
solution,930276,8,0,7,U' R' U' F2 R D' F2 L
case,930278,48,22,2,b,
solution,930278,9,0,8,D R U' D' R L B2 U' R
case,930286,48,32,2,c,
solution,930286,9,0,7,U D L F2 D R' U' D2 L
case,930290,48,42,2,a,colU
solution,930290,9,0,8,D R L D F2 L U' D' L
case,930292,48,32,2,c,
solution,930292,8,0,7,U R B2 D L' U' D2 R
case,930302,48,32,2,c,
solution,930302,8,0,7,U L F2 D R' U' D2 L
case,930304,48,22,2,d,
solution,930304,8,0,8,R L D F2 L U' D' L
case,930308,48,32,2,c,
solution,930308,9,0,7,U D R B2 D L' U' D2 R
case,930338,48,42,3,b,
solution,930338,7,0,7,L B2 D R U F2 L
case,930340,48,32,3,c,
solution,930340,8,0,7,D L B2 D R U F2 L
case,930344,48,42,3,b,
solution,930344,8,0,7,U2 R F2 D L U B2 R
case,930356,48,32,3,c,
solution,930356,8,0,7,D' L B2 D R U F2 L
case,930366,48,32,2,c,
solution,930366,8,0,8,R' U L' B2 L U2 D L
case,930367,48,12,2,c,
solution,930367,8,0,6,B2 D L D' R2 L2 U' R
case,930368,48,22,2,a,colU
solution,930368,8,0,8,L D2 R U' B2 R2 U2 R
case,930370,48,12,2,c,
solution,930370,9,0,8,D R' U L' B2 L U2 D L
case,930371,48,22,2,a,colU
solution,930371,8,0,8,L U' D2 B2 R F2 D L
case,930372,48,32,2,c,
solution,930372,8,0,8,R F2 B2 L D' R' F2 L
case,930374,48,32,2,c,
solution,930374,8,0,8,L D2 R F2 D' R2 U' L
case,930376,48,22,2,d,
solution,930376,8,0,8,L D' B2 R D' B2 U' R
case,930380,48,32,2,c,
solution,930380,8,0,8,L D2 B2 R D' B2 U' R
case,930383,48,12,2,c,
solution,930383,9,0,8,D L D2 B2 R D' B2 U' R
case,930384,48,22,2,d,
solution,930384,9,0,8,U L' U D2 F2 R' B2 D' L
case,930386,48,12,2,c,
solution,930386,9,0,6,U F2 D' L' D R2 L2 U R
case,930392,48,22,3,b,
solution,930392,8,0,8,L U D2 F2 D R' D2 L
case,930394,48,12,3,c,
solution,930394,8,0,6,B2 U2 L D' R' L U' L
case,930398,48,22,3,b,
solution,930398,8,0,8,R D' R U' F2 R' D' L
case,930410,48,12,3,c,
solution,930410,8,0,8,R' U2 F2 D R' L U' L
case,930419,48,22,3,b,
solution,930419,8,0,8,R' U' L U2 L' B2 D L
case,930420,48,32,3,c,
solution,930420,8,0,8,R F2 B2 L D R' F2 L
case,930422,48,22,3,b,
solution,930422,8,0,8,R D' R U R L2 U' L
case,930428,48,32,3,c,
solution,930428,8,0,8,L' B2 D' R' U L2 U L
case,930448,48,22,2,a,allF
solution,930448,9,0,8,U2 L U' R U B2 L2 D' R
case,930452,48,32,2,c,
solution,930452,8,0,8,R U' L' F2 R' D F2 R
case,930454,48,22,2,b,
solution,930454,8,0,8,R U' L U' B2 L2 D' R
case,930464,48,22,2,b,
solution,930464,8,0,8,L U D R F2 R2 D' L
case,930466,48,12,2,c,
solution,930466,9,0,8,D R U' L' F2 R' D F2 R
case,930470,48,22,2,a,colR
solution,930470,8,0,8,R U' L U F2 R2 D' L
case,930500,48,32,3,c,
solution,930500,8,0,8,L F2 D R U' L2 U' L
case,930502,48,22,3,b,
solution,930502,8,0,8,R' D R' U' R' L2 U L
case,930506,48,32,3,c,
solution,930506,8,0,8,R U R L2 U R' U2 L
case,930518,48,22,3,b,
solution,930518,8,0,8,R U L' U2 L F2 D' L
case,930608,48,22,3,b,
solution,930608,8,0,7,U' L F2 B2 D R U2 L
case,930610,48,12,3,c,
solution,930610,9,0,7,U D' R F2 B2 D R B2 L
case,930614,48,22,3,b,
solution,930614,8,0,7,U R F2 B2 D R B2 L
case,930626,48,12,3,c,
solution,930626,8,0,8,L F2 D' L U F2 D R
case,930662,48,22,4,a,allU
solution,930662,9,0,9,R U R' D' L' F2 R2 U R
case,930690,48,42,2,a,allF
solution,930690,9,0,8,D L U' L2 U' L' U D2 R
case,930691,48,22,2,a,allF
solution,930691,9,0,8,U2 R U L' D' R2 F2 U R
case,930692,48,32,2,c,
solution,930692,8,0,8,R' U' D R2 L B2 U' R
case,930694,48,22,2,b,
solution,930694,8,0,8,R' U R2 U R U' D2 L
case,930695,48,32,2,c,
solution,930695,8,0,8,L B2 D R B2 U' D2 R
case,930696,48,42,2,b,
solution,930696,8,0,8,R' F2 U2 D' R U F2 L
case,930698,48,42,2,b,
solution,930698,8,0,8,L F2 U2 D L' U' F2 R
case,930700,48,32,2,c,
solution,930700,8,0,8,R' B2 D' L' B2 U D2 L
case,930704,48,42,2,a,colR
solution,930704,9,0,8,D R' U R2 U R U' D2 L
case,930707,48,22,2,b,
solution,930707,8,0,8,L U' L2 U' L' U D2 R
case,930708,48,32,2,c,
solution,930708,8,0,8,L U D2 R' L2 U B2 L
case,930710,48,22,2,a,colR
solution,930710,8,0,8,R' U' L D R2 B2 U' R
case,930716,48,32,3,c,
solution,930716,7,0,7,L F2 B2 D L F2 R
solution,930716,7,0,7,L F2 B2 D R U2 L
case,930718,48,22,3,b,
solution,930718,8,0,7,D L F2 B2 D R U2 L
case,930722,48,32,3,c,
solution,930722,8,0,7,U2 R F2 B2 D R B2 L
case,930734,48,22,3,b,
solution,930734,8,0,7,D' L F2 B2 D R U2 L
case,930743,48,32,3,c,
solution,930743,8,0,7,D L' F2 D' R' U' B2 L
case,930744,48,42,3,b,
solution,930744,8,0,7,U2 R' B2 D' L' U' F2 R
case,930746,48,32,3,c,
solution,930746,8,0,7,D' L' F2 D' R' U' B2 L
case,930752,48,42,3,b,
solution,930752,7,0,7,L' F2 D' R' U' B2 L
case,930770,48,42,3,b,
solution,930770,8,0,7,U2 L B2 D R U F2 L
case,930772,48,32,3,c,
solution,930772,8,0,7,D' R F2 D L U B2 R
case,930776,48,42,3,b,
solution,930776,7,0,7,R F2 D L U B2 R
case,930788,48,32,3,c,
solution,930788,8,0,7,D R F2 D L U B2 R
case,930824,48,42,4,a,allU
solution,930824,8,0,8,R U' D' R' L' F2 D R
case,930851,48,22,3,b,
solution,930851,8,0,7,D' R' F2 B2 D' R' F2 L
case,930852,48,32,3,c,
solution,930852,7,0,7,R' F2 B2 D' L' U2 R
solution,930852,7,0,7,R' F2 B2 D' R' F2 L
case,930854,48,22,3,b,
solution,930854,8,0,7,D R' F2 B2 D' R' F2 L
case,930860,48,32,3,c,
solution,930860,8,0,7,U2 L' F2 B2 D' R' U2 L
case,930878,48,22,4,a,allU
solution,930878,9,0,9,R D2 R2 U' B2 L' F2 D R
case,930936,48,22,1,b,
solution,930936,9,0,8,U2 R' U' L2 D2 R' U D2 L
case,930937,48,02,1,b,
solution,930937,9,0,9,R U' B2 U2 R' B2 R2 D L
case,930939,48,22,1,b,
solution,930939,9,0,8,D' L' U F2 R D' R2 B2 L
case,930942,48,32,1,c,
solution,930942,9,0,8,U R' U' F2 R' L' B2 D' L
case,930943,48,12,1,c,
solution,930943,9,0,8,U2 R' U B2 L D' R2 B2 R
case,930944,48,22,1,b,
solution,930944,9,0,8,D L' U F2 R D' R2 B2 L
case,930946,48,12,1,c,
solution,930946,9,0,8,D' L' U' R2 D2 L' U D2 R
